"filename","dataset","word","speakerID","utteranceIndex","extension","samples","min","Q10","Q25","median","Q75","Q90","max","range","mean","sd","md5sum"
"test/audio/clip_7060d7e48.wav","test","","7060d7e48","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70656028f.wav","test","","70656028f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_706d2bf07.wav","test","","706d2bf07","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70735d8fc.wav","test","","70735d8fc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70ba513da.wav","test","","70ba513da","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70bdd6f44.wav","test","","70bdd6f44","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70c54663d.wav","test","","70c54663d","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70deccd51.wav","test","","70deccd51","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70defb9fd.wav","test","","70defb9fd","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70e4507ef.wav","test","","70e4507ef","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70e49ef48.wav","test","","70e49ef48","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70e8f5c1f.wav","test","","70e8f5c1f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70ef733f2.wav","test","","70ef733f2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70f1d9ce8.wav","test","","70f1d9ce8","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70fa094c1.wav","test","","70fa094c1","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_70ff0b4ef.wav","test","","70ff0b4ef","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_712c3f606.wav","test","","712c3f606","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_712ddc18d.wav","test","","712ddc18d","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71428f8ea.wav","test","","71428f8ea","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7150b2816.wav","test","","7150b2816","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_715322363.wav","test","","715322363","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7165b027f.wav","test","","7165b027f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7166173b1.wav","test","","7166173b1","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7179213b4.wav","test","","7179213b4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_717e12d0a.wav","test","","717e12d0a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_718ad9c1b.wav","test","","718ad9c1b","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7193ed708.wav","test","","7193ed708","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71b99aed3.wav","test","","71b99aed3","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71cdde893.wav","test","","71cdde893","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71d18666f.wav","test","","71d18666f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71e3a7318.wav","test","","71e3a7318","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_71ed78acc.wav","test","","71ed78acc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_721cbec59.wav","test","","721cbec59","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7242d1dbc.wav","test","","7242d1dbc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_725415b20.wav","test","","725415b20","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_725f7c5ad.wav","test","","725f7c5ad","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72851bd54.wav","test","","72851bd54","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72891e250.wav","test","","72891e250","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_728f14ff2.wav","test","","728f14ff2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72973348e.wav","test","","72973348e","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72a4567ba.wav","test","","72a4567ba","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72b3f9933.wav","test","","72b3f9933","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72d404b9c.wav","test","","72d404b9c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72de21635.wav","test","","72de21635","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72e1a0ef9.wav","test","","72e1a0ef9","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72e55b094.wav","test","","72e55b094","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72ed0a14a.wav","test","","72ed0a14a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72f489e4d.wav","test","","72f489e4d","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72f56803c.wav","test","","72f56803c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_72fa69943.wav","test","","72fa69943","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_73193cfa8.wav","test","","73193cfa8","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7325ecb68.wav","test","","7325ecb68","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_732af8ec5.wav","test","","732af8ec5","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_732eed1f2.wav","test","","732eed1f2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7359774ed.wav","test","","7359774ed","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7361b7aad.wav","test","","7361b7aad","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_736206156.wav","test","","736206156","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7375ce260.wav","test","","7375ce260","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_738297e36.wav","test","","738297e36","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_73979a539.wav","test","","73979a539","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7397ed195.wav","test","","7397ed195","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_73b90b4b3.wav","test","","73b90b4b3","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_73fad92f7.wav","test","","73fad92f7","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_740aafe07.wav","test","","740aafe07","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_740e9c3e2.wav","test","","740e9c3e2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7420fcd53.wav","test","","7420fcd53","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74321f09c.wav","test","","74321f09c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_744c35a09.wav","test","","744c35a09","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7457bfc09.wav","test","","7457bfc09","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7473e4f61.wav","test","","7473e4f61","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_747fbad41.wav","test","","747fbad41","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_748e28cbb.wav","test","","748e28cbb","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_749199570.wav","test","","749199570","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_749c8a6d4.wav","test","","749c8a6d4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74a18af87.wav","test","","74a18af87","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74a811b26.wav","test","","74a811b26","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74aa92df0.wav","test","","74aa92df0","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74bee45ff.wav","test","","74bee45ff","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74ccae3e1.wav","test","","74ccae3e1","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74cf762d2.wav","test","","74cf762d2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74d40f04d.wav","test","","74d40f04d","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74f27104c.wav","test","","74f27104c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74fa52e5c.wav","test","","74fa52e5c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_74fdd8ea4.wav","test","","74fdd8ea4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75073fb14.wav","test","","75073fb14","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75125252a.wav","test","","75125252a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7512b3ddc.wav","test","","7512b3ddc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_755209383.wav","test","","755209383","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_756b3a2d9.wav","test","","756b3a2d9","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_757144499.wav","test","","757144499","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7587a8a92.wav","test","","7587a8a92","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75f1f660f.wav","test","","75f1f660f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75f85352b.wav","test","","75f85352b","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75f9363a5.wav","test","","75f9363a5","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_75fcb9f03.wav","test","","75fcb9f03","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_760074190.wav","test","","760074190","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_762fa8e79.wav","test","","762fa8e79","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_76332fc58.wav","test","","76332fc58","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7649f7bab.wav","test","","7649f7bab","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_766edd3a9.wav","test","","766edd3a9","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_76ca0cde7.wav","test","","76ca0cde7","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_76f516e6c.wav","test","","76f516e6c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_76fa156e8.wav","test","","76fa156e8","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7714f85b1.wav","test","","7714f85b1","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77279adb7.wav","test","","77279adb7","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77410f23b.wav","test","","77410f23b","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_775fde115.wav","test","","775fde115","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77982b2be.wav","test","","77982b2be","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77a7d6130.wav","test","","77a7d6130","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77a9e4552.wav","test","","77a9e4552","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77c2e3369.wav","test","","77c2e3369","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_77df77366.wav","test","","77df77366","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78267d1fa.wav","test","","78267d1fa","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_782ee297c.wav","test","","782ee297c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7841ff587.wav","test","","7841ff587","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7849b6c36.wav","test","","7849b6c36","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_785b8e5eb.wav","test","","785b8e5eb","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_786d13abc.wav","test","","786d13abc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_787f606a4.wav","test","","787f606a4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_788a2abfd.wav","test","","788a2abfd","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_788f19a65.wav","test","","788f19a65","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78ac24c55.wav","test","","78ac24c55","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78c977788.wav","test","","78c977788","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78d5c8527.wav","test","","78d5c8527","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78da830c0.wav","test","","78da830c0","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78dfaa14c.wav","test","","78dfaa14c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78e428b62.wav","test","","78e428b62","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78f65d4e5.wav","test","","78f65d4e5","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_78fe5812d.wav","test","","78fe5812d","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7903399a0.wav","test","","7903399a0","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_791c2bc54.wav","test","","791c2bc54","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_791f2a6cc.wav","test","","791f2a6cc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7924d2f42.wav","test","","7924d2f42","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7934459ed.wav","test","","7934459ed","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_794f50d4c.wav","test","","794f50d4c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_79565a568.wav","test","","79565a568","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7966887e0.wav","test","","7966887e0","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_796bb9d91.wav","test","","796bb9d91","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_797af3adc.wav","test","","797af3adc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_79908ab21.wav","test","","79908ab21","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_79a74f774.wav","test","","79a74f774","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_79a939952.wav","test","","79a939952","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_79ae0a6f1.wav","test","","79ae0a6f1","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a05689e9.wav","test","","7a05689e9","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a1f7356a.wav","test","","7a1f7356a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a27e5a9b.wav","test","","7a27e5a9b","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a60142f3.wav","test","","7a60142f3","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a6191478.wav","test","","7a6191478","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a6616c92.wav","test","","7a6616c92","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7a7804ead.wav","test","","7a7804ead","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7aa58a98f.wav","test","","7aa58a98f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7aac0e2a4.wav","test","","7aac0e2a4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ab366596.wav","test","","7ab366596","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ab3ffa8f.wav","test","","7ab3ffa8f","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7abe4de4a.wav","test","","7abe4de4a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ac0c8c4a.wav","test","","7ac0c8c4a","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ac5cc754.wav","test","","7ac5cc754","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ae256e45.wav","test","","7ae256e45","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7ae809c46.wav","test","","7ae809c46","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7aeef23ad.wav","test","","7aeef23ad","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7afb80375.wav","test","","7afb80375","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7afc1e0b9.wav","test","","7afc1e0b9","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b122d578.wav","test","","7b122d578","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b26c87d7.wav","test","","7b26c87d7","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b3da2a85.wav","test","","7b3da2a85","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b4ce1123.wav","test","","7b4ce1123","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b50508fc.wav","test","","7b50508fc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b5e0be19.wav","test","","7b5e0be19","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b7807950.wav","test","","7b7807950","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b7f659b8.wav","test","","7b7f659b8","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b7ffabcc.wav","test","","7b7ffabcc","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7b8d63890.wav","test","","7b8d63890","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7bf47b701.wav","test","","7bf47b701","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7bfdb3e5c.wav","test","","7bfdb3e5c","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7c28131e4.wav","test","","7c28131e4","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7c596f8a2.wav","test","","7c596f8a2","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7c5afb998.wav","test","","7c5afb998","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7c5c7ce12.wav","test","","7c5c7ce12","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
"test/audio/clip_7c72c7302.wav","test","","7c72c7302","0","wav",16000,0,0,0,0,0,0,0,0,0,0,"800ea34119b791a1be054aafd09fc896"
